id;jobid;campaignid;storeid;storeinstanceid;customerid;phonenumber;scheduledat;sendat;status;message;response;createdat;createdby;updatedat;updatedby
1234;1234;544;BC59D1C0JR;ON69GNON;770;5.541.999.675.030,00;2024-12-18 02:58:00;;1970-01-01 00:00:00.000000003;Quos quasi facere error explicabo totam rem dolorem.;Não informado;2024-12-17 08:41:00;Não informado;2024-12-18 01:05:00;Não informado
3227;3227;1917;5590J1XZS1;5W02W3VW;388;5.511.982.110.992,00;2024-12-18 05:47:00;Não informado;1970-01-01 00:00:00.000000001;Provident et laborum dignissimos incidunt praesentium minus quo eius.;Não informado;2024-12-17 18:53:00;Não informado;2024-12-18 08:14:00;Não informado
2425;2425;78;6NG2QACTAR;0FA20D2G;637;5.551.998.942.549,00;2024-12-18 07:14:00;Não informado;1970-01-01 00:00:00.000000006;Dolorum repellendus veniam asperiores ratione commodi dolor asperiores animi corrupti.;Não informado;2024-12-17 14:13:00;Não informado;2024-12-18 15:43:00;Não informado
62;62;721;5C8X9JMHXN;FE4AZRHA;804;5.531.981.156.231,00;2024-12-18 08:18:00;Não informado;1970-01-01 00:00:00.000000006;Magni magnam aperiam temporibus repellat expedita odio sed doloremque minus.;Distinctio quia iure ullam non.;2024-12-17 19:43:00;Não informado;2024-12-19 03:07:00;Não informado
1593;1593;39;2AWGQB10NG;1KEDEKG0;980;5.511.925.885.312,00;2024-12-18 14:21:00;;1970-01-01 00:00:00.000000002;Blanditiis dicta eveniet modi tempore vitae vel autem magnam.;Dignissimos eius adipisci veniam sit veniam placeat.;2024-12-18 07:45:00;Não informado;2024-12-19 06:39:00;Não informado
58;58;1409;TNHUFPYEGZ;54DBF48X;71;5.581.984.633.068,00;2024-12-18 15:18:00;;1970-01-01 00:00:00.000000002;Nulla nisi incidunt voluptatibus fuga est deserunt ut illo sed accusantium libero ullam nam.;Não informado;2024-12-17 23:34:00;Não informado;2024-12-18 11:32:00;Não informado
3917;3917;1249;6XTJKXUB7H;Z64D8PZL;721;5.511.922.866.522,00;2024-12-18 18:54:00;Não informado;1970-01-01 00:00:00.000000006;Iusto eum amet tempora rerum nisi nisi ipsam sit.;Não informado;2024-12-18 09:31:00;Não informado;2024-12-18 09:57:00;Não informado
2871;2871;940;54PQL55W1Y;QT4EQY5O;72;5.571.968.799.325,00;2024-12-18 20:44:00;Não informado;1970-01-01 00:00:00.000000001;Odit explicabo nesciunt voluptatum expedita aliquid ea consectetur officia excepturi commodi iusto quo esse ipsa.;Não informado;2024-12-18 00:22:00;Não informado;2024-12-19 07:01:00;Não informado
373;373;692;08I21NC70S;OMLNKARW;484;5.571.918.336.321,00;2024-12-18 21:49:00;;1970-01-01 00:00:00.000000002;Ea veritatis fugit praesentium sit reprehenderit sint animi unde.;Sed rerum architecto exercitationem nemo fuga porro magnam quidem.;2024-12-17 23:53:00;Não informado;2024-12-19 04:42:00;Não informado
521;521;886;BY2OWOSIWU;EJTY4C37;850;5.531.968.630.468,00;2024-12-18 22:56:00;;1970-01-01 00:00:00.000000003;Voluptate quia reprehenderit incidunt dicta ipsam alias minima porro eum quam magni impedit.;Temporibus nihil minus sit voluptatem sint nam facere.;2024-12-18 22:37:00;Não informado;2024-12-19 12:47:00;Não informado
4623;4623;179;O5YU7LNNQY;U0T9WL9H;811;5.531.943.733.421,00;2024-12-18 23:39:00;Não informado;1970-01-01 00:00:00.000000006;Illo voluptas consequatur distinctio voluptatibus explicabo magni.;Ab fugit mollitia ab vel recusandae.;2024-12-18 08:12:00;Não informado;2024-12-19 03:30:00;Não informado
1992;1992;576;0LWO8E3NAI;WT4L36LD;298;5.561.966.378.020,00;2024-12-18 23:49:00;;1970-01-01 00:00:00.000000003;Nam saepe eius eaque inventore dolorem nesciunt consequuntur quas illum quo.;Não informado;2024-12-18 08:58:00;Não informado;2024-12-19 17:01:00;Não informado
2958;2958;645;ZD10ETL7HW;ZMSEXF93;51;5.541.921.179.740,00;2024-12-19 09:45:00;;1970-01-01 00:00:00.000000003;Libero mollitia quaerat perferendis rem itaque possimus facere repudiandae dicta necessitatibus perferendis distinctio vel magnam.;Não informado;2024-12-18 13:43:00;Não informado;2024-12-19 07:09:00;Não informado
3084;3084;718;CCNFSK6M3H;X24MAGTY;23;5.571.950.427.369,00;2024-12-19 10:36:00;;1970-01-01 00:00:00.000000004;Voluptates autem dolore alias expedita necessitatibus voluptates molestias eligendi quod sunt beatae deserunt inventore saepe.;Não informado;2024-12-18 13:02:00;Não informado;2024-12-19 03:33:00;Não informado
3888;3888;1661;Z3IFXO7XH3;LKXTFLS9;725;5.584.928.293.285,00;2024-12-19 10:41:00;;1970-01-01 00:00:00.000000002;Repellendus quasi mollitia atque accusamus earum dignissimos nobis quaerat quos non reiciendis ab labore voluptatem at.;Não informado;2024-12-18 13:07:00;Não informado;2024-12-19 08:18:00;Não informado
1926;1926;1974;4XI5UIISH7;X4SPU4VL;222;5.541.953.362.404,00;2024-12-19 12:29:00;Não informado;1970-01-01 00:00:00.000000006;Perspiciatis beatae iusto facilis neque alias culpa aliquid repellat facere iusto saepe ad.;Fugiat voluptatibus asperiores et soluta velit ducimus perferendis exercitationem dolores.;2024-12-18 21:47:00;Não informado;2024-12-19 06:57:00;Não informado
1495;1495;480;0IZBASWGU6;CRC007F6;86;5.571.999.851.378,00;2024-12-19 13:48:00;Não informado;1970-01-01 00:00:00.000000001;Ratione autem ipsam repellat expedita id enim possimus soluta.;Não informado;2024-12-19 10:57:00;Não informado;2024-12-20 11:00:00;Não informado
2909;2909;1643;IX03K51NKN;0FUPQLBY;891;5.584.920.334.007,00;2024-12-19 16:32:00;;1970-01-01 00:00:00.000000002;Quod necessitatibus culpa illum ut incidunt laudantium animi adipisci officia.;Não informado;2024-12-19 03:26:00;Não informado;2024-12-19 20:54:00;Não informado
3257;3257;1534;DJEU4VVQ4X;W2N6RB94;619;5.521.912.112.229,00;2024-12-19 17:12:00;;1970-01-01 00:00:00.000000004;Necessitatibus deserunt magnam velit numquam nihil quasi corrupti harum est expedita asperiores commodi.;Corporis minus repudiandae corrupti exercitationem magnam pariatur praesentium.;2024-12-19 12:30:00;Não informado;2024-12-20 21:46:00;Não informado
826;826;1418;A7WA6J75C9;6JXJ08FW;960;5.531.952.874.160,00;2024-12-19 19:30:00;;1970-01-01 00:00:00.000000002;Harum mollitia ipsam perspiciatis recusandae placeat corrupti cumque mollitia laboriosam corporis vero tempora aut.;Não informado;2024-12-19 15:20:00;Não informado;2024-12-20 19:36:00;Não informado
4590;4590;351;Y6I6QOTGGZ;EG2LKXBJ;967;5.511.950.157.162,00;2024-12-19 22:13:00;Não informado;1970-01-01 00:00:00.000000006;Voluptate officia earum provident veritatis distinctio eius sequi eligendi.;Não informado;2024-12-19 12:51:00;Não informado;2024-12-20 11:52:00;Não informado
2226;2226;1150;FN8DCCPJLC;Q285N92L;223;5.584.925.082.443,00;2024-12-19 23:56:00;;1970-01-01 00:00:00.000000002;Qui corrupti temporibus delectus repellat minus corporis aliquam odio temporibus eveniet repellat amet.;Não informado;2024-12-19 05:40:00;Não informado;2024-12-19 09:11:00;Não informado
3223;3223;1399;WVQD4FRAWQ;VGHTL9YL;685;5.551.960.169.302,00;2024-12-20 02:10:00;;1970-01-01 00:00:00.000000004;Sit delectus excepturi ipsa commodi error itaque ad.;Impedit nulla laudantium voluptates quia molestias reiciendis deserunt ea eveniet.;2024-12-19 13:01:00;Não informado;2024-12-19 19:36:00;Não informado
4104;4104;108;RLVFQT0ZRQ;LM3X34U7;179;5.551.912.629.795,00;2024-12-20 03:17:00;;1970-01-01 00:00:00.000000003;Ex iure aspernatur distinctio dolorem nobis earum voluptas tempore eos vel dignissimos ducimus eos deleniti.;Soluta nesciunt eaque fugit exercitationem.;2024-12-19 23:15:00;Não informado;2024-12-20 17:34:00;Não informado
3856;3856;1157;DKVA3ST6B0;C8JJ6DEM;443;5.551.934.431.083,00;2024-12-20 03:32:00;;1970-01-01 00:00:00.000000005;Quod odio aliquid voluptatibus doloribus harum delectus eligendi ex culpa omnis et omnis quo itaque.;Vitae et nesciunt laborum blanditiis earum deleniti quas.;2024-12-19 10:16:00;Não informado;2024-12-20 13:53:00;Não informado
2037;2037;412;BHEKUMFC83;03NE8CBI;747;5.571.986.671.526,00;2024-12-20 04:10:00;;1970-01-01 00:00:00.000000003;Possimus maiores voluptate ratione beatae molestiae modi architecto voluptatum eligendi natus ipsam explicabo neque.;Não informado;2024-12-19 11:10:00;Não informado;2024-12-20 16:39:00;Não informado
4323;4323;613;IJ1OP7RKHC;PCAR4EYS;688;5.571.997.561.265,00;2024-12-20 06:17:00;Não informado;1970-01-01 00:00:00.000000006;Aperiam voluptatibus facilis facilis enim quaerat provident aliquid tenetur qui voluptate tenetur minima.;Atque eius eius maiores facere quisquam voluptas cupiditate corrupti porro.;2024-12-20 02:22:00;Não informado;2024-12-20 05:27:00;Não informado
3163;3163;534;WLG4Z0WE89;V8BLMX2Y;905;5.521.994.395.637,00;2024-12-20 07:08:00;;1970-01-01 00:00:00.000000005;Autem nulla temporibus odit veritatis rerum architecto alias.;Não informado;2024-12-19 14:39:00;Não informado;2024-12-20 14:38:00;Não informado
614;614;206;RLMYYBX465;R5YGQNQH;308;5.531.927.524.429,00;2024-12-20 07:09:00;Não informado;1970-01-01 00:00:00.000000001;Tempore natus ipsum praesentium unde sequi hic est.;Não informado;2024-12-19 22:39:00;Não informado;2024-12-21 00:21:00;Não informado
444;444;1810;9Z70ILI0DS;OXE8EI2D;919;5.541.911.560.358,00;2024-12-20 07:32:00;;1970-01-01 00:00:00.000000002;Rerum quod dicta sunt consequuntur sint excepturi iure praesentium fuga deserunt nesciunt odio id commodi.;Não informado;2024-12-19 23:36:00;Não informado;2024-12-20 12:36:00;Não informado
4940;4940;1969;TMEBJGONVA;7F80TLLZ;326;5.584.907.446.405,00;2024-12-20 09:59:00;Não informado;1970-01-01 00:00:00.000000001;Expedita assumenda quaerat ullam magnam aliquam consequatur distinctio totam eligendi molestiae placeat dignissimos maiores quia expedita.;Não informado;2024-12-19 18:12:00;Não informado;2024-12-20 04:11:00;Não informado
1858;1858;1101;HDV5KHPRH1;9PPTGGYJ;481;5.551.939.459.589,00;2024-12-20 10:50:00;Não informado;1970-01-01 00:00:00.000000006;Ipsum ab tempore error praesentium expedita atque.;Laborum optio eius consectetur maxime porro.;2024-12-20 05:39:00;Não informado;2024-12-20 19:06:00;Não informado
2485;2485;134;HSLFFRAJ0Y;DZ7QOIJC;614;5.521.902.398.541,00;2024-12-20 11:53:00;Não informado;1970-01-01 00:00:00.000000006;Hic laborum dolore optio dicta numquam facere iure facilis sed inventore.;Não informado;2024-12-20 04:09:00;Não informado;2024-12-21 09:10:00;Não informado
4777;4777;937;HT51TCDW1K;7DMS3CO7;241;5.571.966.627.013,00;2024-12-20 13:21:00;Não informado;1970-01-01 00:00:00.000000001;Recusandae dolor atque beatae ut facere quaerat.;Não informado;2024-12-20 10:47:00;Não informado;2024-12-21 11:28:00;Não informado
4573;4573;1964;98JBILLDXH;V991QF24;756;5.511.906.340.994,00;2024-12-20 13:32:00;;1970-01-01 00:00:00.000000002;Excepturi facilis rerum quae repellendus dolores adipisci pariatur quod.;Não informado;2024-12-20 01:12:00;Não informado;2024-12-21 05:23:00;Não informado
485;485;46;XX16G7U6PR;HOVOG9KU;659;5.521.943.198.716,00;2024-12-20 14:35:00;;1970-01-01 00:00:00.000000004;Architecto dolore cupiditate repellendus molestias veniam quos.;Não informado;2024-12-19 19:33:00;Não informado;2024-12-20 01:22:00;Não informado
1847;1847;1086;AQMA6DT26V;51RLBS9N;323;5.521.932.562.539,00;2024-12-20 16:23:00;;1970-01-01 00:00:00.000000003;Alias eligendi optio porro ipsam ipsum aspernatur incidunt dolorum aut.;Não informado;2024-12-19 21:39:00;Não informado;2024-12-20 09:49:00;Não informado
858;858;300;P31EG0T2WI;RM8IW3D8;126;5.551.949.667.492,00;2024-12-20 16:56:00;;1970-01-01 00:00:00.000000002;Illo nihil qui qui possimus quidem dolore hic quidem pariatur eaque.;Não informado;2024-12-19 21:01:00;Não informado;2024-12-20 22:37:00;Não informado
4329;4329;1044;ZDK6OCCH9K;BG77127E;977;5.551.975.780.813,00;2024-12-20 19:01:00;;1970-01-01 00:00:00.000000004;Aut eveniet autem itaque quis nesciunt expedita odit quod maiores illum vel non quidem earum sequi.;Não informado;2024-12-20 16:11:00;Não informado;2024-12-20 17:50:00;Não informado
4519;4519;1911;NK076EFBD5;KTR140QA;339;5.584.984.733.045,00;2024-12-20 19:38:00;;1970-01-01 00:00:00.000000005;Fugit similique ipsum ipsam fuga cum eum nostrum similique quod vel fuga nihil laborum eius.;Vel recusandae facilis excepturi quidem vero.;2024-12-20 16:17:00;Não informado;2024-12-21 15:56:00;Não informado
1363;1363;1865;XPCN24Y3H2;VP2HXM2R;686;5.584.943.912.996,00;2024-12-20 21:45:00;;1970-01-01 00:00:00.000000002;Consequuntur accusantium quos perspiciatis impedit delectus dolore eligendi mollitia aspernatur impedit necessitatibus pariatur minus iure.;Não informado;2024-12-20 03:51:00;Não informado;2024-12-21 03:33:00;Não informado
3924;3924;599;6JEW0DGD5Y;LYHII63H;537;5.584.917.732.402,00;2024-12-20 22:18:00;;1970-01-01 00:00:00.000000003;Labore excepturi dolorem ducimus explicabo eaque autem exercitationem eos doloribus laudantium.;Nesciunt in totam numquam quisquam ipsa quas soluta magni.;2024-12-20 10:01:00;Não informado;2024-12-20 21:08:00;Não informado
1463;1463;1081;9P714CFUOX;70YJ9AE0;689;5.521.988.846.869,00;2024-12-20 22:25:00;;1970-01-01 00:00:00.000000003;A reiciendis ad eveniet labore voluptatibus temporibus explicabo iusto.;Tenetur molestias delectus suscipit alias unde fugit quis.;2024-12-20 12:03:00;Não informado;2024-12-21 03:26:00;Não informado
103;103;1914;N0RVZLAWPV;FAVPGBDL;435;5.584.931.675.649,00;2024-12-20 23:23:00;;1970-01-01 00:00:00.000000002;Pariatur culpa aliquam sapiente magnam ipsum expedita ab ea commodi ex perferendis ratione ipsam.;Não informado;2024-12-20 13:32:00;Não informado;2024-12-21 07:34:00;Não informado
1306;1306;43;5PGNNXUG2J;6O57SM31;189;5.541.942.869.850,00;2024-12-21 02:36:00;Não informado;1970-01-01 00:00:00.000000006;Ut quae sint exercitationem minus accusantium ut fugit autem.;Não informado;2024-12-20 17:59:00;Não informado;2024-12-20 23:42:00;Não informado
3966;3966;773;RCQS2Z2O7P;CTRHN68O;864;5.511.954.809.172,00;2024-12-21 05:28:00;;1970-01-01 00:00:00.000000004;Ullam temporibus possimus eos ipsam beatae dolores deserunt quaerat id.;Não informado;2024-12-20 09:31:00;Não informado;2024-12-21 02:46:00;Não informado
1475;1475;650;TJI703CC4X;BP1U12DV;442;5.581.932.573.838,00;2024-12-21 09:34:00;Não informado;1970-01-01 00:00:00.000000006;Corrupti iste cum exercitationem possimus omnis cumque repellendus dolor impedit.;Não informado;2024-12-21 09:00:00;Não informado;2024-12-22 09:13:00;Não informado
3755;3755;1858;YDHLFYA8O6;2AU46LPK;2;5.551.920.141.051,00;2024-12-21 14:48:00;;1970-01-01 00:00:00.000000004;Temporibus maiores illo commodi deleniti accusantium placeat.;Rerum nihil molestias corrupti quia.;2024-12-20 22:01:00;Não informado;2024-12-21 15:42:00;Não informado
3319;3319;415;SDO8JP1E71;5JG739A4;356;5.511.934.945.800,00;2024-12-21 14:52:00;Não informado;1970-01-01 00:00:00.000000001;Dignissimos illo repellendus perferendis quidem repudiandae facilis esse earum mollitia dicta porro aut iusto.;Animi accusamus reiciendis consequuntur facilis eius qui quibusdam nostrum.;2024-12-21 00:46:00;Não informado;2024-12-21 11:44:00;Não informado
722;722;1056;TIFKI9HSYB;OYL1WQV7;692;5.584.916.842.739,00;2024-12-21 16:49:00;;1970-01-01 00:00:00.000000004;Excepturi doloribus illum perferendis assumenda ex odio fugit quisquam distinctio debitis perspiciatis laboriosam consectetur eligendi nemo.;Não informado;2024-12-21 10:41:00;Não informado;2024-12-22 16:20:00;Não informado
4083;4083;1584;XPUI4E3J7E;VQ563149;427;5.541.990.467.183,00;2024-12-21 17:57:00;;1970-01-01 00:00:00.000000002;Fuga similique eligendi doloremque dolores illo consequuntur in in molestias optio corporis.;Não informado;2024-12-21 11:51:00;Não informado;2024-12-21 16:01:00;Não informado
1369;1369;1660;JAW3D58MHQ;TE80MTRQ;417;5.561.994.343.282,00;2024-12-22 00:27:00;;1970-01-01 00:00:00.000000002;Ad iure inventore asperiores tempore maiores facilis modi tenetur perspiciatis est cum provident.;Não informado;2024-12-21 07:47:00;Não informado;2024-12-22 12:36:00;Não informado
3650;3650;714;0G2Z319C7N;0IXB0XEI;950;5.571.999.830.124,00;2024-12-22 01:06:00;;1970-01-01 00:00:00.000000002;Magnam in temporibus neque quisquam libero repudiandae repudiandae ducimus possimus debitis unde molestias magni ex.;Não informado;2024-12-21 05:57:00;Não informado;2024-12-21 18:43:00;Não informado
57;57;1505;09CN2H3TT6;2D8QWMQN;729;5.521.928.384.436,00;2024-12-22 01:59:00;Não informado;1970-01-01 00:00:00.000000006;Culpa pariatur ipsam laudantium sunt molestias nulla placeat deleniti accusantium.;Não informado;2024-12-21 18:29:00;Não informado;2024-12-22 20:55:00;Não informado
2639;2639;730;3SCWJEYQYH;Y1530FMC;292;5.561.987.170.232,00;2024-12-22 05:43:00;;1970-01-01 00:00:00.000000002;Corporis distinctio saepe consequuntur dolorem officia quisquam nostrum quo corporis laboriosam distinctio eius unde dolor.;Não informado;2024-12-22 02:50:00;Não informado;2024-12-22 10:34:00;Não informado
4734;4734;1250;KRX52HVHXM;7ZTX1IJQ;785;5.531.984.280.975,00;2024-12-22 05:57:00;Não informado;1970-01-01 00:00:00.000000001;Ipsam facere voluptatem aut saepe tenetur modi temporibus adipisci corporis ut totam recusandae quia.;Facere facilis sint ullam dolore error impedit facilis.;2024-12-21 10:03:00;Não informado;2024-12-22 15:59:00;Não informado
612;612;369;6Y4TVEDO0I;S5LDE3X3;485;5.541.929.920.635,00;2024-12-22 08:00:00;;1970-01-01 00:00:00.000000004;Facilis totam commodi ullam architecto minima mollitia.;Autem dolores laudantium quasi tenetur aliquid minus et officiis natus.;2024-12-21 08:12:00;Não informado;2024-12-21 08:46:00;Não informado
456;456;1548;O53VI9KCC6;KNM6HZ9W;510;5.571.960.338.990,00;2024-12-22 09:18:00;Não informado;1970-01-01 00:00:00.000000001;Atque ipsam nulla nisi accusamus doloremque optio rem porro.;Não informado;2024-12-21 14:07:00;Não informado;2024-12-22 23:21:00;Não informado
3002;3002;377;ZJG6287JRJ;R1OFLPP3;697;5.571.987.106.547,00;2024-12-22 14:42:00;Não informado;1970-01-01 00:00:00.000000001;Consequuntur perspiciatis id maiores iste tenetur illo itaque numquam fuga voluptatum maxime perferendis repellendus ut ab.;Não informado;2024-12-22 11:52:00;Não informado;2024-12-23 18:42:00;Não informado
3674;3674;1525;YLH8USRQ72;9BQHAXO1;473;5.584.999.569.627,00;2024-12-22 15:00:00;;1970-01-01 00:00:00.000000004;Minus harum ut molestiae ad quod pariatur saepe nisi quisquam dicta.;Odio ad voluptatibus et officiis quos architecto voluptatem.;2024-12-21 22:41:00;Não informado;2024-12-22 11:08:00;Não informado
4240;4240;995;L3B5DTAHI0;718QS8A3;808;5.581.946.629.118,00;2024-12-22 15:17:00;Não informado;1970-01-01 00:00:00.000000006;Explicabo praesentium accusamus hic eveniet necessitatibus ex exercitationem ratione optio modi cupiditate quaerat ab.;Não informado;2024-12-21 23:10:00;Não informado;2024-12-23 03:09:00;Não informado
2729;2729;1198;TBVBC20YXF;54C0WYVP;985;5.511.949.436.371,00;2024-12-22 17:41:00;Não informado;1970-01-01 00:00:00.000000001;Esse placeat nisi incidunt modi labore est odit dignissimos dignissimos deleniti harum officiis.;Não informado;2024-12-22 04:33:00;Não informado;2024-12-22 21:18:00;Não informado
4488;4488;658;MWV9I6SGIH;0LMQZBMG;2;5.551.920.141.051,00;2024-12-22 18:08:00;;1970-01-01 00:00:00.000000005;Ea quos architecto voluptate recusandae odit possimus.;Não informado;2024-12-22 10:20:00;Não informado;2024-12-23 06:29:00;Não informado
